,brand,processor_brand,processor_name,ram,ram_type,ssd,clock,gpu,gpu_memory,price
654,Acer,Intel,Core i9,16,DDR5,1.0,5.4,NVIDIA GeForce RTX 4070,8,164990
655,Acer,Intel,Core i3,8,LPDDR5,0.512,4.5,Intel Integrated UHD,0,40990
656,Acer,Intel,Core i5,8,DDR4,0.512,4.4,NVIDIA GeForce GTX 1650,4,47990
657,MSI,Intel,Core i7,8,DDR4,0.512,4.6,NVIDIA GeForce RTX 3050,4,68590
658,MSI,Intel,Core i5,16,DDR4,0.256,4.4,NVIDIA GeForce RTX 4060,8,86990
659,Acer,Intel,Core i9,16,DDR5,1.0,5.4,NVIDIA GeForce RTX 4060,8,139990
660,Acer,Intel,Core i5,16,DDR4,0.512,4.4,NVIDIA GeForce GTX 1650,4,54990
661,MSI,Intel,Core i5,16,DDR4,0.512,4.4,NVIDIA GeForce RTX 2050,4,49990
662,Acer,Intel,Core i5,8,DDR4,0.512,4.4,NVIDIA GeForce RTX 3050,4,65990
663,Acer,Intel,Core i5,8,DDR4,0.512,4.4,Intel Integrated Iris Xe Graphics,0,40990
664,Acer,Intel,Core i3,8,LPDDR5,0.256,3.8,Intel Integrated UHD,0,29990
665,Acer,AMD,Ryzen 5 Hexa Core,8,DDR4,0.512,4.0,NVIDIA GeForce GTX 1650,4,47999
666,Acer,Intel,Core i5,8,DDR4,0.512,4.4,NVIDIA GeForce RTX 3050,4,58990
667,MSI,Intel,Core i7,16,DDR5,1.0,4.9,NVIDIA GeForce RTX 4050,6,103990
668,HP,Intel,Core i5,16,DDR4,1.0,4.4,Intel Integrated Iris Xe,0,69990
669,MSI,Intel,Core i5,8,DDR4,0.512,4.4,NVIDIA GeForce RTX 2050,4,55990
670,HP,Intel,Core i3,16,DDR4,0.512,4.4,Intel Integrated UHD,0,40990
671,Acer,Intel,Core i7,16,DDR4,1.0,4.6,NVIDIA GeForce RTX 3060,6,114490
672,Acer,Intel,Core i5,16,DDR5,0.512,4.6,NVIDIA GeForce RTX 2050,4,62990
673,Acer,Intel,Core i5,8,DDR4,0.512,4.4,NVIDIA GeForce GTX 1650,4,50990
674,Acer,AMD,Ryzen 5 Hexa Core,8,LPDDR4X,0.512,4.5,AMD Radeon AMD,0,49990
675,ASUS,Intel,Core i5,16,DDR4,0.512,4.5,NVIDIA GeForce RTX 3050,4,61990
676,HP,Intel,Core i5,8,DDR4,0.512,4.4,NVIDIA GeForce GTX 1650,4,58990
677,Acer,AMD,Ryzen 3 Dual Core,8,DDR4,0.256,3.5,AMD Radeon Radeon Graphics,0,26000
678,Acer,AMD,Ryzen 5 Hexa Core,8,DDR4,0.512,4.2,NVIDIA GeForce RTX 3050,4,67990
679,HP,Intel,Core i7,16,LPDDR4X,1.0,5.0,NA,0,149899
680,MSI,Intel,Core i7,16,DDR5,1.0,4.9,NVIDIA GeForce RTX 4060,8,113990
681,Acer,Intel,Core i7,16,DDR5,1.0,4.7,NVIDIA GeForce RTX 3060,6,129990
682,Acer,Intel,Core i5,16,LPDDR4X,0.256,4.6,Intel Integrated UHD,0,87999
683,Acer,Intel,Core i9,32,DDR5,1.0,5.4,NVIDIA GeForce RTX 4080,12,244990
684,MSI,Intel,Core i7,16,DDR4,0.512,4.7,NVIDIA GeForce RTX 4050,6,82990
685,MSI,Intel,Core i5,16,DDR5,0.512,4.4,NVIDIA GeForce RTX 3050,6,73990
686,Acer,Intel,Celeron Dual Core,8,DDR4,0.256,2.8,Intel Integrated UHD,0,23490
687,Acer,Intel,Core i3,8,DDR4,0.512,4.4,Intel Integrated UHD,0,34990
688,HP,AMD,Ryzen 5 Hexa Core,8,DDR4,0.512,4.0,AMD Radeon AMD,0,38990
689,ASUS,Intel,Core i5,16,DDR4,0.512,4.5,NVIDIA GeForce RTX 3050,4,73990
690,Acer,Intel,Core i5,8,DDR4,0.256,3.4,Intel Integrated UHD 620,0,46990
691,Acer,Intel,Core i7,16,DDR4,2.0,5.0,NVIDIA GeForce RTX 2070 with Max-Q Design,8,116490
692,Acer,AMD,Dual Core,4,DDR4,0.256,2.6,AMD Radeon AMD,0,22900
693,Acer,Intel,Core i5,8,DDR4,0.512,4.2,Intel Integrated Iris Xe,0,42990
694,MSI,AMD,Ryzen 7 Octa Core,8,DDR,0.512,4.4,AMD Radeon RX6500M,4,57990
695,Lenovo,Intel,Core i5,16,DDR4,0.512,4.5,NVIDIA GeForce GTX 1650,4,53415
696,Acer,AMD,Ryzen 5 Hexa Core,8,DDR4,0.512,4.2,NVIDIA GeForce GTX 1650,4,67000
697,Lenovo,AMD,Ryzen 7 Octa Core,16,DDR5,0.512,5.1,NVIDIA GeForce RTX 4050,6,97990
698,MSI,Intel,Core i5,8,DDR4,0.512,4.5,NVIDIA GeForce RTX 3050,4,68990
699,Acer,Intel,Core i5,16,DDR4,0.512,3.3,NVIDIA GeForce RTX 3050,4,78990
700,Acer,Intel,Core i7,16,LPDDR5,1.0,4.7,Intel Integrated Iris Xe,0,103490
701,Acer,AMD,Ryzen 5 Quad Core,8,LPDDR5,0.512,4.3,AMD Radeon AMD,0,37031
702,Acer,Intel,Core i5,8,DDR3,0.512,3.4,Intel Integrated UHD 620,0,54490
703,HP,AMD,Ryzen 7 Octa Core,16,DDR4,0.512,4.4,NVIDIA GeForce RTX 3050,4,74990
704,HP,AMD,Ryzen 5 Hexa Core,8,DDR5,0.512,4.55,NVIDIA GeForce RTX 2050,4,55990
705,Acer,Intel,Core i7,16,DDR4,2.0,5.0,NVIDIA GeForce RTX 2070 with Max-Q Design,8,130990
706,Acer,Intel,Core i3,8,LPDDR5,0.512,3.8,Intel Integrated UHD,0,34990
707,Lenovo,Intel,Core i5,16,DDR5,0.512,4.4,NVIDIA GeForce RTX 4060,8,94990
708,ASUS,Intel,Core i5,8,DDR4,0.512,4.1,NVIDIA GeForce GTX 1650,4,56999
709,Acer,Intel,Core i3,8,DDR4,0.256,4.1,Intel Integrated UHD,0,31000
710,Acer,Intel,Core i5,8,DDR4,0.512,4.4,Intel Integrated Iris Xe,0,48490
711,Acer,AMD,Ryzen 7 Octa Core,16,DDR5,0.512,5.1,NVIDIA GeForce RTX 4060,8,129990
712,Acer,Intel,Core i7,16,LPDDR4X,1.0,5.0,NVIDIA GeForce RTX 3050Ti,4,97490
713,HP,AMD,Ryzen 5 Hexa Core,8,DDR4,0.512,4.2,NVIDIA GeForce RTX 3050,4,59990
714,Acer,Intel,Core i5,8,DDR4,0.256,4.2,Intel Integrated Iris Xe,0,44800
715,Acer,AMD,Ryzen 5 Quad Core,8,DDR4,0.512,3.7,AMD Radeon Vega 8,0,37990
716,Acer,Intel,Core i5,8,DDR4,0.512,4.2,NVIDIA GeForce MX350,2,59999
717,Acer,Intel,Core i3,8,DDR4,0.256,4.1,Intel Integrated UHD,0,27990
718,Acer,Intel,Core i5,8,DDR4,0.256,4.5,NVIDIA GeForce RTX 3050,4,77000
719,Acer,Intel,Core i5,16,LPDDR4X,0.512,4.4,Intel Integrated Iris Xe,0,67490
720,Acer,Intel,Core i7,8,DDR4,0.128,3.8,NVIDIA GeForce GTX 1050Ti,4,109990
721,Acer,Intel,Core i5,8,LPDDR4X,0.512,4.4,Intel Integrated Iris Xe,0,61999
722,Acer,Intel,Core i5,8,DDR4,0.256,4.2,Intel Integrated Iris Xe,0,52990
723,Acer,Intel,Core i7,8,DDR3,0.256,3.6,Intel Integrated HD615,0,94990
724,Acer,Intel,Core i3,8,DDR4,0.256,4.1,Intel Integrated UHD,0,32990
725,Acer,Intel,Core i5,8,DDR4,0.512,4.4,NVIDIA GeForce RTX 3050,4,65990
726,Acer,Intel,Core i5,4,DDR4,0.512,4.2,NVIDIA GeForce MX350,2,47499
727,Acer,Intel,Core i3,8,DDR4,0.512,4.1,Intel Integrated UHD Graphics,0,38700
728,Acer,AMD,Ryzen 3 Dual Core,8,DDR4,0.512,3.5,AMD Radeon AMD,0,30500
729,Acer,AMD,Ryzen 7 Octa Core,16,DDR4,0.256,4.4,NVIDIA GeForce RTX 3060,6,109990
730,Acer,AMD,Ryzen 5 Hexa Core,16,LPDDR4X,0.512,4.5,AMD Radeon AMD,0,59499
731,Acer,AMD,Ryzen 5 Quad Core,8,DDR4,0.512,3.7,AMD Radeon AMD,0,37490
732,Acer,Intel,Celeron Dual Core,4,DDR4,0.128,2.8,Intel Integrated UHD Graphics 600,0,23700
733,Acer,AMD,Ryzen 3 Dual Core,8,DDR4,0.256,3.5,AMD Radeon AMD,0,31499
734,Acer,Intel,Core i5,8,DDR3,0.256,3.2,Intel Integrated HD 615,0,68990
735,Acer,Intel,Core i5,16,DDR4,0.512,4.4,NVIDIA GeForce GTX 1650,4,61500
736,Acer,Intel,Core i3,4,DDR4,0.256,4.1,Intel Integrated UHD,0,29000
737,Acer,Intel,Core i5,16,LPDDR4X,0.512,4.5,NVIDIA GeForce RTX 3050,4,74990
738,Acer,Intel,Core i5,8,DDR4,0.512,4.5,Intel Integrated Iris Xe,0,48362
739,Acer,AMD,Athlon Dual Core,8,DDR4,0.256,2.6,AMD Radeon Radeon,0,27800
740,Acer,AMD,Athlon Dual Core,8,DDR4,0.256,2.6,AMD Radeon Radeon,0,27800
741,Acer,Intel,Core i5,8,DDR4,0.512,4.2,Intel Integrated Intel Iris Xe Graphics,0,68990
742,Acer,Intel,Core i5,8,DDR4,0.512,4.2,Intel Integrated Iris Xe,0,47299
743,Acer,Intel,Core i3,8,DDR4,0.256,4.1,Intel Integrated UHD Graphics,0,37550
744,Acer,AMD,Ryzen 3 Dual Core,4,DDR4,0.256,3.5,AMD Radeon AMD,0,32500
745,Acer,Intel,Core i5,4,DDR4,0.512,4.2,NVIDIA GeForce MX350,2,47499
746,Acer,AMD,Ryzen 5 Hexa Core,8,DDR5,0.512,4.55,NVIDIA GeForce RTX 3050,4,74990
747,Acer,AMD,Ryzen 5 Hexa Core,8,DDR4,0.256,4.0,NVIDIA GeForce GTX 1650,4,57900
748,Acer,Intel,Core i5,8,DDR4,0.512,4.2,Intel Integrated Iris Xe,0,47499
749,Acer,Intel,Core i5,8,DDR4,0.128,3.5,NVIDIA GeForce GTX 1050Ti,4,99990
750,Acer,Intel,Core i3,8,DDR4,0.512,4.1,Intel Integrated UHD,0,31000
751,Acer,AMD,Ryzen 3 Dual Core,4,DDR4,0.512,3.5,Intel Integrated AMD Radeon Graphics,0,35500
752,Acer,Intel,Core i3,4,DDR4,0.256,4.1,Intel Integrated UHD,0,35800
753,Acer,AMD,Ryzen 5 Hexa Core,16,DDR4,0.512,4.2,NVIDIA GeForce RTX 3060,6,108000
754,Acer,AMD,Ryzen 5 Hexa Core,16,DDR4,0.512,4.0,NVIDIA GeForce GTX 1650,4,51000
755,Acer,Intel,Celeron Dual Core,4,DDR4,0.256,2.8,Intel Integrated UHD Graphics,0,28990
756,Acer,Intel,Core i7,16,DDR4,0.256,4.7,NVIDIA GeForce MX350,2,78000
757,Acer,Intel,Core i9,16,DDR5,1.0,5.0,NVIDIA GeForce RTX 3060,6,135000
758,Acer,Intel,Core i5,8,DDR3,0.256,3.4,Intel Integrated UHD 620,0,55990
759,Acer,AMD,Ryzen 5 Hexa Core,8,DDR5,1.0,4.5,NVIDIA GeForce RTX 3050,4,79490
760,Acer,Intel,Core i5,8,DDR4,0.512,4.4,Intel Integrated Iris Xe,0,42990
761,Acer,Intel,Core i5,8,LPDDR4X,0.512,4.2,Intel Integrated Iris Xe,0,58900
762,ASUS,Intel,Core i5,16,DDR5,1.0,4.6,NVIDIA GeForce RTX 3050,6,94990
763,SAMSUNG,Intel,Core i7,16,LPDDR4X,0.512,5.0,Intel Integrated Iris Xe,0,86990
764,ASUS,Intel,Core i5,8,DDR4,0.512,4.2,Intel Integrated Iris Xe,0,39990
765,ASUS,Intel,Core i3,8,DDR4,0.512,4.1,Intel Integrated UHD,0,33990
766,ASUS,Intel,Core i3,8,DDR4,0.512,4.1,Intel Integrated UHD,0,29990
767,ASUS,AMD,Ryzen 3 Quad Core,8,LPDDR5,0.512,4.1,AMD Radeon AMD,0,33990
768,ASUS,AMD,Ryzen 7 Octa Core,16,DDR4,0.512,4.4,NVIDIA GeForce RTX 2050,4,69990
769,ASUS,AMD,Ryzen 5 Quad Core,8,LPDDR5,0.512,4.3,AMD Radeon AMD,0,39990
770,ASUS,Intel,Core i3,8,DDR4,0.256,4.1,Intel Integrated UHD,0,27990
771,ASUS,Intel,Core i3,8,DDR4,0.256,4.1,Intel Integrated UHD,0,27990
772,Lenovo,AMD,Athlon Dual Core,8,LPDDR5,0.512,3.5,AMD Radeon 610M Graphics,0,26990
773,ASUS,Intel,Core i3,8,DDR4,0.512,4.4,Intel Integrated Integrated,0,36990
774,ASUS,AMD,Ryzen 9 Octa Core,16,LPDDR5,1.0,4.9,NVIDIA GeForce RTX 3050,4,95990
775,ASUS,Intel,Core i5,16,DDR4,0.512,4.4,Intel Integrated Iris Xe,0,50990
776,ASUS,Intel,Core i5,16,DDR4,0.512,4.2,Intel Integrated Iris Xe,0,43990
777,ASUS,AMD,Ryzen 7 Octa Core,16,DDR4,0.512,4.4,AMD Radeon AMD,0,49990
778,ASUS,Intel,Core i5,8,DDR4,0.512,4.5,Intel Integrated Iris Xe,0,56990
779,ASUS,Intel,Core i5,8,DDR4,0.512,4.4,NVIDIA GeForce RTX 2050,4,50990
780,MSI,Intel,Core i5,8,DDR4,0.512,4.4,NVIDIA GeForce GTX 1650,4,45990
781,ASUS,AMD,Ryzen 5 Quad Core,8,LPDDR5,0.512,4.3,AMD Radeon AMD,0,44990
782,ASUS,AMD,Ryzen 5 Hexa Core,16,DDR4,0.512,4.5,AMD Radeon AMD,0,72990
783,ASUS,AMD,Ryzen 3 Quad Core,8,LPDDR5,0.512,4.1,AMD Radeon Radeon,0,35990
784,ASUS,Intel,Celeron Dual Core,8,DDR4,0.256,2.8,Intel Integrated Integrated,0,25990
785,MSI,Intel,Core i7,16,DDR4,0.256,4.6,NVIDIA GeForce GTX 1650,4,57990
786,ASUS,Intel,Core i5,16,LPDDR5,0.512,4.7,Intel Integrated Iris Xe,0,82990
787,ASUS,Intel,Core i5,16,DDR4,0.512,4.5,NVIDIA GeForce RTX 3050,4,61990
788,ASUS,Intel,Core i5,16,DDR4,0.512,4.5,NVIDIA GeForce RTX 3050,4,73990
789,MSI,Intel,Core i5,16,DDR4,0.512,4.4,NVIDIA GeForce GTX 1650,4,47990
790,ASUS,Intel,Core i3,16,DDR4,0.512,4.4,Intel Integrated UHD,0,40990
791,ASUS,AMD,Ryzen 5 Quad Core,8,LPDDR5,0.512,4.3,AMD Radeon AMD,0,44990
792,ASUS,Intel,Core i3,4,DDR4,0.512,3.4,Intel Integrated UHD,0,32490
793,ASUS,Intel,Core i5,16,DDR4,0.512,4.5,Intel Integrated Iris Xe Graphics,0,67990
794,ASUS,AMD,Ryzen 5 Quad Core,8,LPDDR5,0.512,4.3,AMD Radeon AMD,0,39990
795,MSI,Intel,Core i7,16,DDR4,1.0,4.7,NVIDIA GeForce RTX 4050,6,85990
796,ASUS,AMD,Ryzen 5 Hexa Core,8,DDR4,0.512,4.2,NVIDIA GeForce RTX 2050,4,49990
797,ASUS,AMD,Ryzen 7 Octa Core,16,DDR4,0.512,4.4,AMD Radeon AMD,0,49990
798,MSI,AMD,Ryzen 5 Hexa Core,8,DDR4,0.512,4.5,AMD Radeon AMD,0,35990
799,HP,AMD,Ryzen 3 Dual Core,8,DDR4,0.512,3.5,AMD Radeon AMD,0,29490
800,ASUS,AMD,Ryzen 3 Quad Core,8,LPDDR5,0.512,4.1,AMD Radeon AMD,0,33990
801,ASUS,AMD,Ryzen 7 Octa Core,16,DDR5,1.0,4.7,NVIDIA GeForce RTX 3060,6,109990
802,ASUS,AMD,Ryzen 5 Hexa Core,16,DDR4,0.512,4.2,AMD Radeon AMD,0,56990
803,ASUS,Intel,Core i7,16,DDR4,0.512,4.7,Intel Integrated Iris Xe,0,77990
804,HP,Intel,Core i3,8,DDR4,0.512,4.1,Intel Integrated UHD,0,35990
805,HP,Intel,Core i3,8,DDR4,0.256,4.1,Intel Integrated UHD Graphics,0,32990
806,ASUS,Intel,Core i9,16,DDR5,1.0,5.4,NVIDIA GeForce RTX 4050,6,149990
807,ASUS,Intel,Core i5,16,LPDDR5,0.512,4.5,Intel Integrated Integrated,0,79990
808,ASUS,AMD,Ryzen 7 Octa Core,16,DDR5,1.0,4.7,NVIDIA GeForce RTX 3060,6,114990
809,ASUS,Intel,Core i5,8,DDR4,0.512,4.4,NVIDIA GeForce RTX 2050,4,50990
810,ASUS,Intel,Core i7,16,DDR5,0.512,4.7,Intel Integrated NVIDIA GeForce RTX 3060,6,143490
811,ASUS,Intel,Core i9,16,DDR5,1.0,5.6,NVIDIA GeForce RTX 4060,8,179990
812,ASUS,Intel,Core i5,16,DDR4,0.512,4.4,NVIDIA GeForce RTX 3050,4,68990
813,ASUS,Intel,Core i3,8,DDR4,0.512,4.4,Intel Integrated UHD,0,46990
814,HP,Intel,Core i5,16,DDR4,1.0,4.4,Intel Integrated Iris Xe,0,69990
815,Lenovo,Intel,Core i5,16,LPDDR5,0.512,4.7,Intel Integrated Iris Xe,0,71990
816,ASUS,Intel,Celeron Dual Core,4,DDR4,0.256,2.8,Intel Integrated UHD,0,21990
817,ASUS,Intel,Core i7,16,LPDDR5,0.512,4.7,Intel Integrated Iris Xe,0,89990
818,HP,Intel,Core i3,16,DDR4,0.512,4.4,Intel Integrated UHD,0,40990
819,HP,AMD,Ryzen 5 Hexa Core,8,DDR4,0.512,4.0,AMD Radeon AMD,0,39990
820,ASUS,AMD,Ryzen 3 Quad Core,8,LPDDR5,0.512,4.1,AMD Radeon AMD,0,40990
821,ASUS,AMD,Ryzen 5 Quad Core,16,LPDDR5,0.512,4.3,AMD Radeon AMD,0,50990
822,ASUS,AMD,Ryzen 7 Octa Core,16,DDR4,1.0,4.4,NVIDIA GeForce RTX 3050,4,74990
823,ASUS,AMD,Ryzen 3 Quad Core,8,LPDDR5,0.512,4.1,AMD Radeon AMD,0,33990
824,MSI,Intel,Core i5,8,DDR4,0.512,4.4,NVIDIA GeForce RTX 2050,4,47990
825,ASUS,Intel,Core i3,8,DDR4,0.512,4.1,Intel Integrated UHD,0,33990
826,ASUS,AMD,Ryzen 5 Hexa Core,8,DDR4,0.512,4.2,NVIDIA GeForce RTX 2050,4,51990
827,Lenovo,AMD,Ryzen 5 Hexa Core,16,LPDDR4X,0.512,4.5,AMD Radeon AMD,0,64990
828,MSI,AMD,Ryzen 5 Hexa Core,16,DDR4,0.512,4.5,AMD Radeon AMD,0,38990
829,ASUS,AMD,Ryzen 5 Hexa Core,8,DDR4,0.256,4.0,AMD Radeon AMD,0,52000
830,ASUS,Intel,Celeron Dual Core,8,DDR4,0.512,2.8,Intel Integrated Integrated,0,28990
831,ASUS,AMD,Ryzen 3 Quad Core,8,LPDDR5,0.512,4.1,AMD Radeon AMD,0,33990
832,ASUS,Intel,Core i3,8,DDR4,0.512,3.8,Intel Integrated UHD,0,36990
833,MSI,Intel,Core i7,8,DDR4,0.512,4.6,NVIDIA GeForce RTX 3050,4,68590
834,ASUS,Intel,Core i5,8,DDR4,0.512,4.5,NVIDIA GeForce RTX 2050,4,63190
835,ASUS,AMD,Ryzen 5 Hexa Core,16,DDR4,1.0,4.2,NVIDIA GeForce RTX 3050,4,66990
836,ASUS,Intel,Core i3,8,DDR4,0.512,4.4,Intel Integrated UHD,0,44000
837,Acer,Intel,Core i5,16,DDR4,0.512,4.4,NVIDIA GeForce GTX 1650,4,61500
838,ASUS,Intel,Core i5,16,DDR4,0.512,4.5,NVIDIA GeForce RTX 3050,4,61990
839,ASUS,AMD,Ryzen 5 Hexa Core,8,DDR4,0.512,4.2,NVIDIA GeForce RTX 2050,4,49990
840,ASUS,Intel,Core i3,8,DDR4,0.512,3.4,Intel Integrated UHD,0,35900
841,ASUS,AMD,Ryzen 7 Octa Core,16,DDR4,1.0,4.4,NVIDIA GeForce RTX 3050,4,76990
842,ASUS,AMD,Ryzen 7 Octa Core,16,LPDDR4X,1.0,4.4,AMD Radeon AMD,0,71990
843,ASUS,AMD,Ryzen 7 Octa Core,16,DDR4,0.512,4.4,NVIDIA GeForce RTX 2050,4,64990
844,SAMSUNG,Intel,Core i5,16,DDR5,0.512,4.6,Intel Integrated Iris Xe,0,126990
845,ASUS,Intel,Core i5,16,LPDDR5,0.512,4.5,Intel Integrated Iris Xe,0,89990
846,ASUS,Intel,Core i9,16,DDR5,1.0,5.6,NVIDIA GeForce RTX 4070,8,209990
847,MSI,Intel,Core i5,16,DDR5,0.512,4.4,NVIDIA GeForce RTX 3050,6,73990
848,ASUS,Intel,Core i5,16,DDR4,0.512,4.4,NVIDIA GeForce RTX 2050,4,57990
849,ASUS,Intel,Core i5,8,DDR4,0.512,4.4,Intel Integrated Iris Xe,0,50880
850,ASUS,Intel,Core i5,16,DDR4,0.512,4.5,NVIDIA GeForce RTX 3050,4,80990
851,ASUS,Intel,Celeron Dual Core,4,DDR4,0.256,2.8,Intel Integrated UHD,0,25990
852,ASUS,Intel,Core i3,8,DDR4,0.512,3.8,Intel Integrated UHD,0,36990
853,SAMSUNG,Intel,Core i5,16,DDR5,0.512,4.6,Intel Integrated Iris Xe,0,150990
854,HP,Intel,Core i5,16,LPDDR4X,0.512,2.4,Intel Integrated Iris Xe,0,88490
855,ASUS,Intel,Core i7,16,DDR4,0.512,4.7,NVIDIA GeForce RTX 4060,8,109990
856,ASUS,Intel,Core i5,8,DDR4,0.512,4.5,NVIDIA GeForce GTX 1650,4,52990
857,MSI,Intel,Core i5,8,DDR4,0.256,4.5,NVIDIA GeForce RTX 3050,4,55990
858,Lenovo,AMD,Ryzen 5 Hexa Core,16,DDR5,0.512,4.5,NVIDIA GeForce RTX 3050,4,62990
859,ASUS,Intel,Core i9,16,LPDDR5,1.0,5.4,Intel Integrated Iris Xe,0,104990
860,ASUS,Intel,Core i3,8,DDR4,0.512,4.1,Intel Integrated UHD,0,40990
861,ASUS,AMD,Ryzen 5 Quad Core,8,LPDDR5,0.512,4.3,AMD Radeon AMD,0,39990
862,MSI,Intel,Core i7,16,DDR5,1.0,4.7,NVIDIA GeForce RTX 4060,8,99990
863,ASUS,AMD,Ryzen 5 Hexa Core,8,DDR4,0.512,4.2,NVIDIA GeForce RTX 2050,4,49990
864,ASUS,Intel,Core i5,8,DDR4,0.512,4.5,Intel Integrated Iris Xe,0,56990
865,HP,AMD,Ryzen 5 Hexa Core,16,DDR4,0.512,4.2,NVIDIA GeForce RTX 3050,4,61990
866,Acer,Intel,Core i5,8,DDR4,0.128,3.5,NVIDIA GeForce GTX 1050Ti,4,99990
867,ASUS,AMD,Ryzen 7 Octa Core,16,DDR5,1.0,4.7,NVIDIA GeForce RTX RTX 3050,4,88990
868,ASUS,AMD,Ryzen 5 Hexa Core,16,DDR4,0.512,4.2,NVIDIA GeForce RTX 2050,4,61990
869,ASUS,Intel,Core i3,8,DDR4,0.512,4.1,Intel Integrated Integrated,0,32990
870,ASUS,AMD,Ryzen 3 Quad Core,8,LPDDR5,0.512,4.1,AMD Radeon AMD,0,40990
871,Lenovo,Intel,Core i5,16,DDR4,0.512,4.4,NVIDIA GeForce RTX 3050,4,67990
872,MSI,AMD,Ryzen 7 Octa Core,16,DDR,0.512,4.4,AMD Radeon RX6500M,4,57990
873,ASUS,Intel,Core i5,16,LPDDR5,0.512,4.7,Intel Integrated Iris Xe,0,82990
874,ASUS,Intel,Core i3,8,DDR4,0.512,4.5,Intel Integrated Integrated,0,43990
875,ASUS,Intel,Core i9,32,DDR5,1.0,5.6,NVIDIA GeForce RTX 4090,16,359990
876,ASUS,Intel,Core i3,8,DDR4,0.512,4.5,Intel Integrated Integrated,0,43990
877,ASUS,Intel,Core i5,16,DDR4,0.512,4.4,NVIDIA GeForce RTX 2050,4,63990
878,ASUS,Intel,Core i5,16,DDR4,0.512,4.6,Intel Integrated Iris Xe,0,61990
879,ASUS,Intel,Core i5,16,DDR4,0.512,4.4,NVIDIA GeForce RTX 4050,6,89990
881,ASUS,AMD,Ryzen 9 Octa Core,32,DDR5,1.0,4.4,AMD Radeon 6800S,8,154990
882,ASUS,Intel,Core i9,32,DDR5,1.0,5.0,NVIDIA GeForce RTX 3080 Ti,16,214990
883,ASUS,Intel,Core i3,8,DDR4,0.256,4.1,Intel Integrated UHD,0,41799
884,ASUS,Intel,Core i5,16,DDR4,0.512,4.7,NVIDIA GeForce RTX 2050,4,82990
885,ASUS,Intel,Core i5,16,DDR4,0.512,4.7,NVIDIA GeForce RTX 2050,4,79085
886,ASUS,AMD,Ryzen 7 Octa Core,16,DDR4,1.0,4.2,NVIDIA GeForce RTX 3050 Ti,4,87890
887,ASUS,AMD,Ryzen 5 Quad Core,8,LPDDR5,0.512,4.3,AMD Radeon AMD,0,44990
888,ASUS,Intel,Core i5,16,LPDDR5,0.512,4.4,Intel Integrated Iris Xe,0,81990
889,ASUS,Intel,Core i9,16,DDR4,1.0,5.4,NVIDIA GeForce RTX 4060,8,154990
890,ASUS,AMD,Ryzen Z1 HexaCore,16,LPDDR5,0.512,4.9,AMD Radeon AMD,0,63990
891,ASUS,AMD,Ryzen 7 Octa Core,16,DDR4,0.512,4.4,NVIDIA GeForce RTX 3050,4,70990
892,ASUS,Intel,Core i5,8,DDR4,0.512,4.5,NVIDIA GeForce RTX 2050,4,63190
893,ASUS,Intel,Core i7,32,DDR4,1.0,5.1,NVIDIA GeForce RTX 2080 Super with Max-Q Design,8,179990
894,ASUS,Intel,Core i5,16,LPDDR5,0.512,4.7,Intel Integrated Iris Xe,0,85126
895,ASUS,AMD,Ryzen 9 16 Core,32,DDR5,2.0,5.4,NVIDIA GeForce RTX 4090,16,419990
896,ASUS,AMD,Ryzen 5 Hexa Core,8,DDR4,0.512,4.2,NVIDIA GeForce RTX 2050,4,51990
897,ASUS,Intel,Celeron Dual Core,8,DDR4,0.512,2.8,Intel Integrated UHD 600,0,30990
898,ASUS,Intel,Core i5,8,DDR4,0.512,2.4,Intel Integrated Irix Xe,0,62500
899,ASUS,Intel,Core i7,16,DDR4,1.0,4.7,NVIDIA GeForce RTX 3050,4,87990
900,ASUS,Intel,Core i3,16,DDR4,0.512,4.1,Intel Integrated UHD,0,36990
901,ASUS,Intel,Core i5,16,DDR5,0.512,4.7,NVIDIA GeForce RTX 4050,6,119990
902,ASUS,Intel,Core i5,16,DDR4,0.512,4.4,NVIDIA GeForce RTX 3050,4,66990
903,ASUS,Intel,Core i5,16,LPDDR5,0.512,4.7,Intel Integrated Iris Xe,0,82990
904,ASUS,Intel,Core i7,16,DDR5,1.0,4.9,NVIDIA GeForce RTX 4050,6,152990
905,ASUS,AMD,Ryzen Z1 Octa Core,16,LPDDR5,0.512,5.1,AMD Radeon RDNA 3 AMD,0,67990
906,ASUS,AMD,Ryzen 7 Octa Core,16,DDR4,0.512,4.4,NVIDIA GeForce RTX 2050,4,69990
907,ASUS,AMD,Ryzen 7 Octa Core,16,DDR5,0.512,4.7,NVIDIA GeForce RTX 3050,4,91990
908,ASUS,Intel,Core i9,32,DDR5,1.0,5.0,NVIDIA GeForce RTX 3070,8,218990
909,ASUS,Intel,Core i7,16,LPDDR5,0.512,5.0,Intel Integrated Iris Xe,0,99990
910,ASUS,Intel,Core i5,8,DDR4,1.0,4.5,NVIDIA GeForce RTX 2050,4,58990
911,ASUS,Intel,Core i7,16,LPDDR5,0.512,5.0,Intel Integrated Integrated,0,112990
912,ASUS,AMD,Ryzen 9 Octa Core,16,DDR5,1.0,5.2,NVIDIA GeForce RTX 4050,6,168032
913,ASUS,AMD,Ryzen 7 Octa Core,16,DDR4,0.512,4.4,NVIDIA GeForce RTX 2050,4,64990
